row_num,user_id,subject,chapter,course_completion_percentage,lesson,chapter_completion_percentage,score,datetime
47,1029,maths,maths18,0.578125,challenge51,0.5,89,2020-12-17 04:03:58
48,1029,maths,maths18,0.59375,challenge52,1.0,71,2020-12-17 06:26:25
49,1029,maths,maths19,0.609375,challenge53,0.5,91,2020-12-17 10:45:35
50,1029,maths,maths19,0.625,challenge54,1.0,88,2020-12-17 14:21:16
51,1029,maths,maths20,0.640625,challenge55,0.5,99,2020-12-18 12:45:50
52,1029,maths,maths20,0.65625,challenge56,1.0,88,2020-12-19 00:17:12
53,1029,maths,maths21,0.671875,challenge57,0.5,95,2020-12-19 03:45:21
54,1029,maths,maths21,0.6875,challenge58,1.0,72,2020-12-22 02:45:02
55,1029,maths,maths22,0.69375,challenge59,0.2,90,2020-12-23 10:01:22
56,1029,maths,maths22,0.7,challenge60,0.4,99,2020-12-23 15:07:00
57,1029,maths,maths22,0.7062499999999999,challenge61,0.6,83,2020-12-23 17:08:16
58,1029,maths,maths22,0.7124999999999999,challenge62,0.8,89,2020-12-23 21:10:11
59,1029,maths,maths22,0.7187499999999999,challenge63,1.0,75,2020-12-24 03:53:55
60,1029,maths,maths23,0.7291666666666665,challenge64,0.3333333333333333,89,2020-12-24 10:19:14
61,1029,maths,maths23,0.7395833333333331,challenge65,0.6666666666666666,76,2020-12-24 13:40:55
62,1029,maths,maths23,0.7499999999999998,challenge66,1.0,72,2020-12-25 04:47:24
63,1029,maths,maths24,0.7604166666666664,challenge67,0.3333333333333333,84,2020-12-25 12:32:59
64,1029,maths,maths24,0.770833333333333,challenge68,0.6666666666666666,90,2020-12-25 16:18:42
65,1029,maths,maths24,0.7812499999999997,challenge69,1.0,74,2020-12-25 16:33:50
66,1029,maths,maths25,0.7916666666666663,challenge70,0.3333333333333333,72,2020-12-26 00:02:11
67,1029,maths,maths25,0.8020833333333329,challenge71,0.6666666666666666,77,2020-12-26 02:54:01
68,1029,maths,maths25,0.8124999999999996,challenge72,1.0,76,2020-12-26 13:02:55
69,1029,maths,maths26,0.8177083333333329,challenge73,0.16666666666666666,73,2020-12-26 13:25:57
70,1029,maths,maths26,0.8229166666666663,challenge74,0.3333333333333333,85,2020-12-27 02:13:52
71,1029,maths,maths26,0.8281249999999997,challenge75,0.5,96,2020-12-27 15:03:36
72,1029,maths,maths26,0.833333333333333,challenge76,0.6666666666666666,74,2020-12-27 16:20:33
73,1029,maths,maths26,0.8385416666666664,challenge77,0.8333333333333334,84,2020-12-27 19:57:47
74,1029,maths,maths26,0.8437499999999998,challenge78,1.0,82,2020-12-29 05:27:44
75,1029,maths,maths27,0.8489583333333331,challenge79,0.16666666666666666,79,2020-12-29 23:20:22
0,1030,en,en00,0.016129032258064516,ambulance,0.5,79,2020-12-02 23:33:09
1,1030,en,en00,0.03225806451612903,anchor,1.0,89,2020-12-03 11:15:34
2,1030,en,en01,0.04838709677419355,auto,0.5,90,2020-12-04 02:15:57
3,1030,en,en01,0.06451612903225806,pram,1.0,70,2020-12-04 12:10:10
4,1030,en,en02,0.08064516129032258,bag,0.5,78,2020-12-05 07:54:31
5,1030,en,en02,0.0967741935483871,ball,1.0,77,2020-12-05 13:57:26
6,1030,en,en03,0.11290322580645161,balloon,0.5,95,2020-12-07 09:50:13
7,1030,en,en03,0.12903225806451613,bell,1.0,85,2020-12-08 08:58:39
8,1030,en,en04,0.13978494623655913,balloon1,0.3333333333333333,79,2020-12-08 09:08:18
9,1030,en,en04,0.15053763440860213,balloon2,0.6666666666666666,71,2020-12-08 18:07:57
10,1030,en,en04,0.16129032258064513,balloon3,1.0,87,2020-12-10 05:37:05
11,1030,en,en06,0.17741935483870963,balloon4,0.5,90,2020-12-10 16:48:09
12,1030,en,en06,0.19354838709677413,balloon5,1.0,95,2020-12-11 11:07:19
13,1030,en,en05,0.22580645161290316,balloon6,1.0,78,2020-12-11 12:13:03
14,1030,en,en07,0.2419354838709677,balloon7,0.5,92,2020-12-12 04:08:12
15,1030,en,en07,0.2580645161290322,balloon8,1.0,83,2020-12-12 12:01:44
16,1030,en,en08,0.2741935483870967,balloon9,0.5,95,2020-12-13 09:52:48
17,1030,en,en08,0.2903225806451612,balloon10,1.0,70,2020-12-13 13:31:12
18,1030,en,en09,0.3010752688172042,balloon11,0.3333333333333333,90,2020-12-13 22:20:34
19,1030,en,en09,0.3118279569892472,balloon12,0.6666666666666666,74,2020-12-14 02:44:25
20,1030,en,en09,0.3225806451612902,balloon13,1.0,80,2020-12-14 11:24:42
21,1030,en,en10,0.33064516129032245,balloon14,0.25,95,2020-12-14 23:05:17
22,1030,en,en10,0.3387096774193547,balloon15,0.5,75,2020-12-15 05:14:02
23,1030,en,en10,0.34677419354838696,balloon16,0.75,87,2020-12-15 07:21:00
24,1030,en,en10,0.3548387096774192,balloon17,1.0,80,2020-12-15 12:58:25
25,1030,en,en12,0.38709677419354827,balloon18,1.0,94,2020-12-15 16:11:24
26,1030,en,en13,0.40322580645161277,balloon19,0.5,84,2020-12-15 17:18:36
27,1030,en,en13,0.41935483870967727,balloon20,1.0,90,2020-12-16 20:49:56
28,1030,en,en14,0.43548387096774177,balloon21,0.5,71,2020-12-17 02:39:46
29,1030,en,en14,0.4516129032258063,balloon22,1.0,75,2020-12-17 04:27:19
30,1030,en,en15,0.4677419354838708,balloon23,0.5,76,2020-12-17 19:58:56
31,1030,en,en15,0.4838709677419353,balloon24,1.0,74,2020-12-18 05:54:14
32,1030,en,en16,0.4903225806451611,balloon25,0.2,90,2020-12-18 11:36:43
33,1030,en,en16,0.4967741935483869,balloon26,0.4,80,2020-12-19 02:24:06
34,1030,en,en16,0.5032258064516127,balloon27,0.6,76,2020-12-19 02:28:26
35,1030,en,en16,0.5096774193548386,balloon28,0.8,85,2020-12-19 21:18:48
36,1030,en,en16,0.5161290322580644,balloon29,1.0,84,2020-12-20 01:28:42
37,1030,en,en17,0.5225806451612902,balloon30,0.2,74,2020-12-20 05:55:31
38,1030,en,en17,0.529032258064516,balloon31,0.4,88,2020-12-20 13:33:49
39,1030,en,en17,0.5354838709677419,balloon32,0.6,77,2020-12-20 19:39:46
40,1030,en,en17,0.5419354838709677,balloon33,0.8,91,2020-12-20 21:37:53
41,1030,en,en17,0.5483870967741935,balloon34,1.0,76,2020-12-20 22:31:26
42,1030,en,en19,0.5564516129032258,balloon35,0.25,75,2020-12-20 23:18:31
43,1030,en,en19,0.564516129032258,balloon36,0.5,96,2020-12-21 00:42:48
44,1030,en,en19,0.5725806451612903,balloon37,0.75,89,2020-12-21 13:44:57
45,1030,en,en19,0.5806451612903225,balloon38,1.0,86,2020-12-22 15:48:12
46,1030,en,en20,0.596774193548387,balloon39,0.5,75,2020-12-22 21:45:38
47,1030,en,en20,0.6129032258064515,balloon40,1.0,72,2020-12-24 08:26:57
48,1030,en,en21,0.6451612903225805,balloon41,1.0,77,2020-12-25 17:19:27
49,1030,en,en22,0.6774193548387095,balloon42,1.0,85,2020-12-26 18:57:29
50,1030,en,en23,0.693548387096774,balloon43,0.5,74,2020-12-27 08:29:59
51,1030,en,en23,0.7096774193548385,balloon44,1.0,83,2020-12-27 08:55:57
52,1030,en,en32,0.725806451612903,balloon45,0.5,76,2020-12-27 19:29:27
53,1030,en,en32,0.7419354838709675,balloon46,1.0,98,2020-12-28 00:04:39
54,1030,en,en24,0.758064516129032,balloon47,0.5,92,2020-12-29 09:06:38
0,1030,maths,maths00,0.015625,challenge1,0.5,76,2020-12-01 17:12:48
1,1030,maths,maths00,0.03125,challenge5,1.0,71,2020-12-02 15:29:24
2,1030,maths,maths01,0.0625,challenge6,1.0,87,2020-12-02 17:53:02
3,1030,maths,maths02,0.078125,challenge7,0.5,87,2020-12-02 19:15:11
4,1030,maths,maths02,0.09375,challenge8,1.0,91,2020-12-03 03:30:44
5,1030,maths,maths03,0.10416666666666667,challenge9,0.3333333333333333,89,2020-12-03 04:01:10
6,1030,maths,maths03,0.11458333333333334,challenge10,0.6666666666666666,98,2020-12-03 15:27:30
7,1030,maths,maths03,0.125,challenge11,1.0,89,2020-12-04 22:17:09
8,1030,maths,maths04,0.15625,challenge12,1.0,87,2020-12-05 10:19:47
9,1030,maths,maths05,0.16666666666666666,challenge13,0.3333333333333333,73,2020-12-05 20:22:46
10,1030,maths,maths05,0.17708333333333331,challenge14,0.6666666666666666,85,2020-12-05 23:03:48
11,1030,maths,maths05,0.18749999999999997,challenge15,1.0,83,2020-12-06 09:34:00
12,1030,maths,maths06,0.20312499999999997,challenge16,0.5,77,2020-12-06 15:32:29
13,1030,maths,maths06,0.21874999999999997,challenge17,1.0,99,2020-12-06 17:34:34
14,1030,maths,maths07,0.22656249999999997,challenge18,0.25,84,2020-12-07 04:28:43
15,1030,maths,maths07,0.23437499999999997,challenge19,0.5,85,2020-12-07 18:45:29
16,1030,maths,maths07,0.24218749999999997,challenge20,0.75,81,2020-12-07 22:26:12
17,1030,maths,maths07,0.24999999999999997,challenge21,1.0,88,2020-12-08 06:32:25
18,1030,maths,maths08,0.265625,challenge22,0.5,88,2020-12-08 14:11:16
19,1030,maths,maths08,0.28125,challenge23,1.0,93,2020-12-09 07:10:48
20,1030,maths,maths09,0.296875,challenge24,0.5,76,2020-12-09 08:37:53
21,1030,maths,maths09,0.3125,challenge25,1.0,91,2020-12-09 10:29:06
22,1030,maths,maths10,0.328125,challenge26,0.5,73,2020-12-09 11:30:31
23,1030,maths,maths10,0.34375,challenge27,1.0,76,2020-12-09 22:22:38
24,1030,maths,maths11,0.3515625,challenge28,0.25,78,2020-12-09 22:55:52
25,1030,maths,maths11,0.359375,challenge29,0.5,97,2020-12-10 00:19:16
26,1030,maths,maths11,0.3671875,challenge30,0.75,74,2020-12-10 19:04:29
27,1030,maths,maths11,0.375,challenge31,1.0,83,2020-12-11 07:17:37
28,1030,maths,maths12,0.3854166666666667,challenge32,0.3333333333333333,94,2020-12-12 08:32:03
29,1030,maths,maths12,0.39583333333333337,challenge33,0.6666666666666666,89,2020-12-12 16:37:19
30,1030,maths,maths12,0.40625000000000006,challenge34,1.0,98,2020-12-14 08:16:08
31,1030,maths,maths13,0.41406250000000006,challenge35,0.25,81,2020-12-15 09:51:01
32,1030,maths,maths13,0.42187500000000006,challenge36,0.5,97,2020-12-15 10:38:48
33,1030,maths,maths13,0.42968750000000006,challenge37,0.75,93,2020-12-15 12:53:11
34,1030,maths,maths13,0.43750000000000006,challenge38,1.0,86,2020-12-15 15:51:45
35,1030,maths,maths14,0.44531250000000006,challenge39,0.25,84,2020-12-16 01:35:25
36,1030,maths,maths14,0.45312500000000006,challenge40,0.5,71,2020-12-16 14:02:16
37,1030,maths,maths14,0.46093750000000006,challenge41,0.75,94,2020-12-16 18:03:05
38,1030,maths,maths14,0.46875000000000006,challenge42,1.0,72,2020-12-17 13:38:40
39,1030,maths,maths15,0.47656250000000006,challenge43,0.25,99,2020-12-17 16:10:04
40,1030,maths,maths15,0.48437500000000006,challenge44,0.5,82,2020-12-18 02:23:46
41,1030,maths,maths15,0.49218750000000006,challenge45,0.75,89,2020-12-18 06:38:46
42,1030,maths,maths15,0.5,challenge46,1.0,80,2020-12-18 14:55:20
43,1030,maths,maths16,0.515625,challenge47,0.5,85,2020-12-18 20:09:02
44,1030,maths,maths16,0.53125,challenge48,1.0,99,2020-12-20 14:11:04
45,1030,maths,maths17,0.546875,challenge49,0.5,98,2020-12-20 15:33:43
46,1030,maths,maths17,0.5625,challenge50,1.0,79,2020-12-21 06:28:08
47,1030,maths,maths18,0.578125,challenge51,0.5,95,2020-12-22 02:08:14
48,1030,maths,maths18,0.59375,challenge52,1.0,98,2020-12-24 03:33:01
49,1030,maths,maths19,0.609375,challenge53,0.5,97,2020-12-24 06:28:22
50,1030,maths,maths19,0.625,challenge54,1.0,90,2020-12-24 07:14:42
51,1030,maths,maths20,0.640625,challenge55,0.5,82,2020-12-24 15:44:36
52,1030,maths,maths20,0.65625,challenge56,1.0,73,2020-12-25 10:54:16
53,1030,maths,maths21,0.671875,challenge57,0.5,81,2020-12-26 03:35:00
54,1030,maths,maths21,0.6875,challenge58,1.0,70,2020-12-26 17:19:10
55,1030,maths,maths22,0.69375,challenge59,0.2,70,2020-12-27 01:32:58
56,1030,maths,maths22,0.7,challenge60,0.4,88,2020-12-27 02:40:22
57,1030,maths,maths22,0.7062499999999999,challenge61,0.6,78,2020-12-27 23:28:59
58,1030,maths,maths22,0.7124999999999999,challenge62,0.8,73,2020-12-28 08:19:31
59,1030,maths,maths22,0.7187499999999999,challenge63,1.0,78,2020-12-28 11:17:20
60,1030,maths,maths23,0.7291666666666665,challenge64,0.3333333333333333,76,2020-12-28 21:49:09
0,1031,en,en00,0.016129032258064516,ambulance,0.5,84,2020-12-01 13:36:02
1,1031,en,en00,0.03225806451612903,anchor,1.0,89,2020-12-01 16:03:55
2,1031,en,en01,0.04838709677419355,auto,0.5,93,2020-12-02 06:06:02
3,1031,en,en01,0.06451612903225806,pram,1.0,98,2020-12-02 12:02:40
4,1031,en,en02,0.08064516129032258,bag,0.5,96,2020-12-02 20:37:12
5,1031,en,en02,0.0967741935483871,ball,1.0,90,2020-12-03 11:01:30
6,1031,en,en03,0.11290322580645161,balloon,0.5,93,2020-12-03 16:08:50
7,1031,en,en03,0.12903225806451613,bell,1.0,74,2020-12-03 20:29:13
8,1031,en,en04,0.13978494623655913,balloon1,0.3333333333333333,77,2020-12-03 20:38:18
9,1031,en,en04,0.15053763440860213,balloon2,0.6666666666666666,80,2020-12-03 23:12:22
10,1031,en,en04,0.16129032258064513,balloon3,1.0,89,2020-12-04 19:53:12
11,1031,en,en06,0.17741935483870963,balloon4,0.5,86,2020-12-04 22:54:33
12,1031,en,en06,0.19354838709677413,balloon5,1.0,90,2020-12-04 22:57:03
13,1031,en,en05,0.22580645161290316,balloon6,1.0,78,2020-12-05 01:23:33
14,1031,en,en07,0.2419354838709677,balloon7,0.5,92,2020-12-06 18:06:19
15,1031,en,en07,0.2580645161290322,balloon8,1.0,90,2020-12-06 20:22:01
16,1031,en,en08,0.2741935483870967,balloon9,0.5,93,2020-12-07 09:21:22
17,1031,en,en08,0.2903225806451612,balloon10,1.0,89,2020-12-07 18:55:59
18,1031,en,en09,0.3010752688172042,balloon11,0.3333333333333333,95,2020-12-08 08:48:33
19,1031,en,en09,0.3118279569892472,balloon12,0.6666666666666666,85,2020-12-09 15:57:52
20,1031,en,en09,0.3225806451612902,balloon13,1.0,94,2020-12-10 06:10:31
21,1031,en,en10,0.33064516129032245,balloon14,0.25,95,2020-12-10 11:39:00
22,1031,en,en10,0.3387096774193547,balloon15,0.5,71,2020-12-10 16:47:43
23,1031,en,en10,0.34677419354838696,balloon16,0.75,89,2020-12-11 20:23:31
24,1031,en,en10,0.3548387096774192,balloon17,1.0,76,2020-12-12 14:22:21
25,1031,en,en12,0.38709677419354827,balloon18,1.0,81,2020-12-13 04:40:26
26,1031,en,en13,0.40322580645161277,balloon19,0.5,87,2020-12-13 09:39:24
27,1031,en,en13,0.41935483870967727,balloon20,1.0,99,2020-12-13 10:32:51
28,1031,en,en14,0.43548387096774177,balloon21,0.5,94,2020-12-13 13:42:48
29,1031,en,en14,0.4516129032258063,balloon22,1.0,89,2020-12-14 05:32:15
30,1031,en,en15,0.4677419354838708,balloon23,0.5,75,2020-12-15 08:00:53
31,1031,en,en15,0.4838709677419353,balloon24,1.0,81,2020-12-15 08:50:08
32,1031,en,en16,0.4903225806451611,balloon25,0.2,71,2020-12-15 09:16:32
33,1031,en,en16,0.4967741935483869,balloon26,0.4,85,2020-12-15 10:54:38
34,1031,en,en16,0.5032258064516127,balloon27,0.6,74,2020-12-15 16:21:16
35,1031,en,en16,0.5096774193548386,balloon28,0.8,91,2020-12-16 15:48:41
36,1031,en,en16,0.5161290322580644,balloon29,1.0,77,2020-12-16 18:23:13
37,1031,en,en17,0.5225806451612902,balloon30,0.2,86,2020-12-17 02:47:34
38,1031,en,en17,0.529032258064516,balloon31,0.4,71,2020-12-18 01:02:26
39,1031,en,en17,0.5354838709677419,balloon32,0.6,85,2020-12-18 10:42:25
40,1031,en,en17,0.5419354838709677,balloon33,0.8,89,2020-12-19 04:16:52
41,1031,en,en17,0.5483870967741935,balloon34,1.0,76,2020-12-19 08:38:59
42,1031,en,en19,0.5564516129032258,balloon35,0.25,85,2020-12-20 12:31:32
43,1031,en,en19,0.564516129032258,balloon36,0.5,95,2020-12-20 16:23:09
44,1031,en,en19,0.5725806451612903,balloon37,0.75,94,2020-12-24 08:39:31
45,1031,en,en19,0.5806451612903225,balloon38,1.0,71,2020-12-24 09:11:06
46,1031,en,en20,0.596774193548387,balloon39,0.5,77,2020-12-25 16:59:18
47,1031,en,en20,0.6129032258064515,balloon40,1.0,98,2020-12-26 02:29:41
48,1031,en,en21,0.6451612903225805,balloon41,1.0,92,2020-12-26 12:32:27
49,1031,en,en22,0.6774193548387095,balloon42,1.0,78,2020-12-27 10:16:08
50,1031,en,en23,0.693548387096774,balloon43,0.5,92,2020-12-27 19:43:48
51,1031,en,en23,0.7096774193548385,balloon44,1.0,98,2020-12-29 08:33:27
52,1031,en,en32,0.725806451612903,balloon45,0.5,99,2020-12-29 14:58:29
0,1031,maths,maths00,0.015625,challenge1,0.5,99,2020-12-01 04:54:17
1,1031,maths,maths00,0.03125,challenge5,1.0,95,2020-12-01 15:05:55
2,1031,maths,maths01,0.0625,challenge6,1.0,75,2020-12-01 23:07:09
3,1031,maths,maths02,0.078125,challenge7,0.5,81,2020-12-03 06:59:27
4,1031,maths,maths02,0.09375,challenge8,1.0,95,2020-12-04 01:44:05
5,1031,maths,maths03,0.10416666666666667,challenge9,0.3333333333333333,84,2020-12-04 05:13:46
6,1031,maths,maths03,0.11458333333333334,challenge10,0.6666666666666666,78,2020-12-04 08:34:48
7,1031,maths,maths03,0.125,challenge11,1.0,82,2020-12-04 16:50:23
8,1031,maths,maths04,0.15625,challenge12,1.0,89,2020-12-04 23:18:53
9,1031,maths,maths05,0.16666666666666666,challenge13,0.3333333333333333,96,2020-12-05 10:22:43
10,1031,maths,maths05,0.17708333333333331,challenge14,0.6666666666666666,87,2020-12-05 17:04:49
11,1031,maths,maths05,0.18749999999999997,challenge15,1.0,70,2020-12-05 22:56:58
12,1031,maths,maths06,0.20312499999999997,challenge16,0.5,95,2020-12-06 06:11:15
13,1031,maths,maths06,0.21874999999999997,challenge17,1.0,87,2020-12-06 12:24:51
14,1031,maths,maths07,0.22656249999999997,challenge18,0.25,94,2020-12-06 12:51:15
15,1031,maths,maths07,0.23437499999999997,challenge19,0.5,97,2020-12-07 04:12:26
16,1031,maths,maths07,0.24218749999999997,challenge20,0.75,71,2020-12-09 05:00:43
17,1031,maths,maths07,0.24999999999999997,challenge21,1.0,81,2020-12-10 04:44:06
18,1031,maths,maths08,0.265625,challenge22,0.5,76,2020-12-10 13:39:03
19,1031,maths,maths08,0.28125,challenge23,1.0,99,2020-12-10 14:06:49
20,1031,maths,maths09,0.296875,challenge24,0.5,72,2020-12-11 03:13:23
21,1031,maths,maths09,0.3125,challenge25,1.0,84,2020-12-12 00:20:38
22,1031,maths,maths10,0.328125,challenge26,0.5,83,2020-12-12 22:39:01
23,1031,maths,maths10,0.34375,challenge27,1.0,94,2020-12-13 05:04:47
24,1031,maths,maths11,0.3515625,challenge28,0.25,78,2020-12-13 07:21:56
25,1031,maths,maths11,0.359375,challenge29,0.5,72,2020-12-13 22:56:08
26,1031,maths,maths11,0.3671875,challenge30,0.75,86,2020-12-14 16:03:48
27,1031,maths,maths11,0.375,challenge31,1.0,95,2020-12-16 14:47:07
28,1031,maths,maths12,0.3854166666666667,challenge32,0.3333333333333333,89,2020-12-16 15:00:31
29,1031,maths,maths12,0.39583333333333337,challenge33,0.6666666666666666,91,2020-12-16 23:54:42
30,1031,maths,maths12,0.40625000000000006,challenge34,1.0,95,2020-12-17 05:15:08
31,1031,maths,maths13,0.41406250000000006,challenge35,0.25,74,2020-12-18 15:31:56
32,1031,maths,maths13,0.42187500000000006,challenge36,0.5,84,2020-12-19 12:05:20
33,1031,maths,maths13,0.42968750000000006,challenge37,0.75,78,2020-12-19 19:02:32
34,1031,maths,maths13,0.43750000000000006,challenge38,1.0,90,2020-12-20 02:08:07
35,1031,maths,maths14,0.44531250000000006,challenge39,0.25,80,2020-12-20 17:04:28
36,1031,maths,maths14,0.45312500000000006,challenge40,0.5,78,2020-12-21 02:00:23
37,1031,maths,maths14,0.46093750000000006,challenge41,0.75,75,2020-12-21 12:23:04
38,1031,maths,maths14,0.46875000000000006,challenge42,1.0,97,2020-12-21 23:01:18
39,1031,maths,maths15,0.47656250000000006,challenge43,0.25,85,2020-12-22 01:49:44
40,1031,maths,maths15,0.48437500000000006,challenge44,0.5,90,2020-12-22 02:57:49
41,1031,maths,maths15,0.49218750000000006,challenge45,0.75,76,2020-12-22 07:46:18
42,1031,maths,maths15,0.5,challenge46,1.0,85,2020-12-22 11:51:01
43,1031,maths,maths16,0.515625,challenge47,0.5,73,2020-12-23 13:17:42
44,1031,maths,maths16,0.53125,challenge48,1.0,90,2020-12-23 20:34:50
45,1031,maths,maths17,0.546875,challenge49,0.5,81,2020-12-24 01:46:47
46,1031,maths,maths17,0.5625,challenge50,1.0,85,2020-12-24 02:26:41
47,1031,maths,maths18,0.578125,challenge51,0.5,81,2020-12-24 07:15:52
48,1031,maths,maths18,0.59375,challenge52,1.0,85,2020-12-24 18:20:26
49,1031,maths,maths19,0.609375,challenge53,0.5,81,2020-12-25 10:01:00
50,1031,maths,maths19,0.625,challenge54,1.0,83,2020-12-26 10:29:14
51,1031,maths,maths20,0.640625,challenge55,0.5,97,2020-12-26 13:36:49
52,1031,maths,maths20,0.65625,challenge56,1.0,90,2020-12-26 17:24:07
53,1031,maths,maths21,0.671875,challenge57,0.5,77,2020-12-27 02:42:36
54,1031,maths,maths21,0.6875,challenge58,1.0,94,2020-12-27 16:41:51
55,1031,maths,maths22,0.69375,challenge59,0.2,74,2020-12-28 15:12:32
56,1031,maths,maths22,0.7,challenge60,0.4,79,2020-12-28 16:41:56
57,1031,maths,maths22,0.7062499999999999,challenge61,0.6,84,2020-12-29 14:55:10
0,1032,en,en00,0.016129032258064516,ambulance,0.5,91,2020-12-01 22:45:06
1,1032,en,en00,0.03225806451612903,anchor,1.0,93,2020-12-02 08:25:58
2,1032,en,en01,0.04838709677419355,auto,0.5,85,2020-12-03 00:34:21
3,1032,en,en01,0.06451612903225806,pram,1.0,74,2020-12-03 03:06:11
4,1032,en,en02,0.08064516129032258,bag,0.5,84,2020-12-03 04:30:19
5,1032,en,en02,0.0967741935483871,ball,1.0,80,2020-12-03 14:42:07
6,1032,en,en03,0.11290322580645161,balloon,0.5,83,2020-12-04 06:11:05
7,1032,en,en03,0.12903225806451613,bell,1.0,74,2020-12-04 18:24:41
8,1032,en,en04,0.13978494623655913,balloon1,0.3333333333333333,76,2020-12-05 01:08:09
9,1032,en,en04,0.15053763440860213,balloon2,0.6666666666666666,76,2020-12-05 10:15:36
10,1032,en,en04,0.16129032258064513,balloon3,1.0,94,2020-12-05 17:38:33
11,1032,en,en06,0.17741935483870963,balloon4,0.5,99,2020-12-05 21:27:47
12,1032,en,en06,0.19354838709677413,balloon5,1.0,88,2020-12-06 19:30:36
13,1032,en,en05,0.22580645161290316,balloon6,1.0,80,2020-12-06 22:12:47
14,1032,en,en07,0.2419354838709677,balloon7,0.5,90,2020-12-07 20:00:03
15,1032,en,en07,0.2580645161290322,balloon8,1.0,71,2020-12-07 23:05:32
16,1032,en,en08,0.2741935483870967,balloon9,0.5,83,2020-12-08 21:48:00
17,1032,en,en08,0.2903225806451612,balloon10,1.0,75,2020-12-09 01:04:32
18,1032,en,en09,0.3010752688172042,balloon11,0.3333333333333333,86,2020-12-09 09:43:10
19,1032,en,en09,0.3118279569892472,balloon12,0.6666666666666666,80,2020-12-10 01:24:29
20,1032,en,en09,0.3225806451612902,balloon13,1.0,97,2020-12-10 15:03:05
